,job_id,user,num_gpu,num_cpu,num_pod,duration,job_name,submit_time,group,gpu_type,wait_time,user_dur,group_dur,group_gpu_dur,read_count,write_count,num_inst,size,on_time,wasted,jct,resource,node
1317,1317,5,50,600,1.0,1401,d894fd1af131ed7a296716b5,0,c2533526c6b54cecab0d07818fc9ada7,MISC,11,345.0,2249.5,2196.0,7914.727272727273,995.821870701513,1,910650,0,0,-1,"[50, 600]",
1323,1323,5,50,600,1.0,428,d894fd1af131ed7a296716b5,0,c7257ebd7ff19061e1995a0b4418f687,MISC,11,345.0,624.5,571.0,7914.727272727273,995.821870701513,1,278200,0,0,-1,"[50, 600]",
1397,1397,5,50,600,1.0,1657,d894fd1af131ed7a296716b5,0,c69e054255df532b4885852192347e6e,MISC,13,345.0,2537.0,2537.0,7914.727272727273,995.821870701513,1,1077050,0,0,-1,"[50, 600]",
1453,1453,1,50,600,1.0,83204,8ccb9c9fe88b53537e096dd9,0,34330d290ed6fe57a22bb40079f9e064,MISC,8,7180.0,65559.5,65613.0,1975.2819939932187,1470.2898442789435,1,54082600,0,0,-1,"[50, 600]",
1455,1455,1,50,600,1.0,81937,8ccb9c9fe88b53537e096dd9,0,0b5e31751ae1b2df97ae7de1a9c944d2,MISC,7,7180.0,65943.0,66061.5,1975.2819939932187,1470.2898442789435,1,53259050,0,0,-1,"[50, 600]",
1464,1464,1,50,600,1.0,27987,8ccb9c9fe88b53537e096dd9,0,97034d9cdd0cdf3621372076fb6e9464,MISC,13,7180.0,28689.0,28689.0,1975.2819939932187,1470.2898442789435,1,18191550,0,0,-1,"[50, 600]",
1470,1470,1,50,600,1.0,30152,8ccb9c9fe88b53537e096dd9,0,429812443aeb61cb35c50c464e0cbaf0,MISC,10,7180.0,29700.0,29700.0,1975.2819939932187,1470.2898442789435,1,19598800,0,0,-1,"[50, 600]",
1665,1665,6,50,600,1.0,9341,27fe3bcbb296170406b340f5,0,60933bc95d10532157104a49059cbb6e,T4,3,598.0,11733.0,11733.0,7059.099462365592,6241.3239759887,1,6071650,0,0,-1,"[50, 600]",
1846,1846,6,50,600,1.0,609,27fe3bcbb296170406b340f5,0,89b889c3b7652e8f037d517723b56327,T4,4,598.0,1985.5,1798.0,7059.099462365592,6241.3239759887,1,395850,0,0,-1,"[50, 600]",
1967,1967,2,500,6000,10.0,182,1ccc18d7d13073b642b3a016,0,f034b00adec291733970ae604215c0d3,T4,3,386.0,208.5,208.5,3003.4444444444453,945.6428571428572,1,1183000,0,0,-1,"[500, 6000]",
1997,1997,2,500,6000,10.0,326,1ccc18d7d13073b642b3a016,0,11b04fbe69760358c2d1573ee686d23b,T4,2,386.0,346.5,347.0,3003.4444444444453,945.6428571428572,1,2119000,0,0,-1,"[500, 6000]",
2047,2047,2,500,6000,10.0,761,1ccc18d7d13073b642b3a016,0,7f8164b3da48ff69b7a443e0b2027333,T4,10,386.0,1096.5,1112.5,3003.4444444444453,945.6428571428572,1,4946500,0,0,-1,"[500, 6000]",
2174,2174,5,50,600,1.0,292,d894fd1af131ed7a296716b5,0,d9e10aea9a99390648f79eedd09d22ec,MISC,8,345.0,648.0,656.5,7914.727272727273,995.821870701513,1,189800,0,0,-1,"[50, 600]",
2187,2187,5,50,600,1.0,2032,d894fd1af131ed7a296716b5,0,e776503418aa2c3f987c3eac3a0fc88d,MISC,8,345.0,3266.0,3193.0,7914.727272727273,995.821870701513,1,1320800,0,0,-1,"[50, 600]",
2188,2188,5,50,600,1.0,17028,d894fd1af131ed7a296716b5,0,27a81f038d22197ebbd3e1a2e4124165,MISC,6,345.0,3480.5,3363.0,7914.727272727273,995.821870701513,1,11068200,0,0,-1,"[50, 600]",
2192,2192,5,50,600,1.0,249,d894fd1af131ed7a296716b5,0,67353b01b9ecdf726c80315a00a50757,MISC,5,345.0,478.5,414.0,7914.727272727273,995.821870701513,1,161850,0,0,-1,"[50, 600]",
2236,2236,1,100,1200,2.0,3529,8ccb9c9fe88b53537e096dd9,0,2d92999b18739e4c4ab30f9c05dfbd04,MISC,6,7180.0,3980.0,3680.5,1975.2819939932187,1470.2898442789435,1,4587700,0,0,-1,"[100, 1200]",
2241,2241,1,50,600,1.0,2473,8ccb9c9fe88b53537e096dd9,0,6f99e6d070eb7e8f4c444aff9d53a210,MISC,6,7180.0,2805.0,2788.5,1975.2819939932187,1470.2898442789435,1,1607450,0,0,-1,"[50, 600]",
2262,2262,5,50,600,1.0,20065,d894fd1af131ed7a296716b5,0,8377c179d341c3771892f55b7547115f,MISC,11,345.0,19586.5,20370.0,7914.727272727273,995.821870701513,1,13042250,0,0,-1,"[50, 600]",
2353,2353,2,500,6000,10.0,2319,1ccc18d7d13073b642b3a016,0,8c947399c911118b2a59d1075880c8dc,T4,3,386.0,3769.5,3769.5,3003.4444444444453,945.6428571428572,1,15073500,0,0,-1,"[500, 6000]",
2367,2367,7,50,600,1.0,863,4338499d3c24cc35be17b44c,0,b9c288acd44b52e6eb584226fc57d01c,MISC,13,436.0,1221.5,1066.0,3987.3481058112393,2143.128573005187,1,560950,0,0,-1,"[50, 600]",
2432,2432,6,50,600,1.0,578,27fe3bcbb296170406b340f5,0,f69794d998a1f30fe268474f356ba371,T4,3,598.0,1935.0,1702.0,7059.099462365592,6241.3239759887,1,375700,0,0,-1,"[50, 600]",
2486,2486,2,500,6000,10.0,24752,1ccc18d7d13073b642b3a016,0,88f7118abb1d16cd99ba73aeafcb9df1,T4,3,386.0,22754.0,22754.0,3003.4444444444453,945.6428571428572,1,160888000,0,0,-1,"[500, 6000]",
2597,2597,8,50,600,1.0,2431,95e3e86e9e73820232bf933a,0,8c350c9f8267805a88d0d11d518a11bd,MISC,8,211.5,160.5,157.5,4805.645259513822,2067.574157303371,1,1580150,0,0,-1,"[50, 600]",
2761,2761,6,50,600,1.0,578,27fe3bcbb296170406b340f5,0,dd83236e2a64e9aab64014957e932cab,T4,4,598.0,1898.5,1653.0,7059.099462365592,6241.3239759887,1,375700,0,0,-1,"[50, 600]",
2799,2799,1,200,2400,4.0,56419,8ccb9c9fe88b53537e096dd9,0,2067160ef511ddb6e650377024324bc2,MISC,12,7180.0,41921.0,40934.0,1975.2819939932187,1470.2898442789435,1,146689400,0,0,-1,"[200, 2400]",
2899,2899,9,7500,90000,150.0,4235,0272670bed9659e6a76e6998,0,11a954e94667a4d670f475c9594da847,P100,6,1266.0,2380.0,2119.0,9738.765763936628,7038.517481129423,1,412912500,0,0,-1,"[7500, 90000]",
2900,2900,9,5000,60000,100.0,5175,0272670bed9659e6a76e6998,0,a3831398116e3def07e6ca93aee8f6e5,P100,5,1266.0,2415.0,2502.5,9738.765763936628,7038.517481129423,1,336375000,0,0,-1,"[5000, 60000]",
2974,2974,10,2500,30000,50.0,939,e8efa65aa22dff1e98ff15d7,0,9810b4bd59261ac4a9132f45e605a4a0,P100,7,816.0,1116.0,939.0,5226.847594637224,2745.435606060606,1,30517500,0,0,-1,"[2500, 30000]",
3160,3160,11,500,5000,10.0,1630,b53f9ebd1eeeea726d1dac78,0,7aa2236fbe23f648a2f897a7437a0b1f,MISC,8,2432.0,2883.5,2836.0,497.76153091265945,346.7373949579832,1,8965000,0,0,-1,"[500, 5000]",
3653,3653,12,50,600,1.0,1301,3995073148156da8994ec8bb,0,58924c041523cd086104f9dd8e5186dd,MISC,9,225.0,1328.5,1301.0,4785.891705069124,1892.9022556390978,1,845650,0,0,-1,"[50, 600]",
3798,3798,2,500,6000,10.0,5931,1ccc18d7d13073b642b3a016,0,c58de220c68133c7919f3f64499ad216,T4,1169,386.0,5704.0,5704.0,3003.4444444444453,945.6428571428572,1,38551500,0,0,-1,"[500, 6000]",
3956,3956,5,50,600,1.0,3548,d894fd1af131ed7a296716b5,0,d013889ecc44313844f2969291fc271e,MISC,11,345.0,3982.0,3359.5,7914.727272727273,995.821870701513,1,2306200,0,0,-1,"[50, 600]",
3963,3963,5,50,600,1.0,2355,d894fd1af131ed7a296716b5,0,f9401c2524e5e2ab858f259971bad109,MISC,9,345.0,3857.0,3371.5,7914.727272727273,995.821870701513,1,1530750,0,0,-1,"[50, 600]",
3973,3973,5,50,600,1.0,4452,d894fd1af131ed7a296716b5,0,2fdbe654eaf7edb7e7bb164310a5c7f1,MISC,8,345.0,6650.5,5622.0,7914.727272727273,995.821870701513,1,2893800,0,0,-1,"[50, 600]",
3982,3982,5,50,600,1.0,5458,d894fd1af131ed7a296716b5,0,7a12504968926efb31ea4beef5b3d4a7,MISC,9,345.0,4258.0,4380.0,7914.727272727273,995.821870701513,1,3547700,0,0,-1,"[50, 600]",
3985,3985,5,50,600,1.0,5368,d894fd1af131ed7a296716b5,0,22771a7477b11c6f5c6e6beb947c506b,MISC,13,345.0,4057.0,4612.0,7914.727272727273,995.821870701513,1,3489200,0,0,-1,"[50, 600]",
3995,3995,5,50,600,1.0,5507,d894fd1af131ed7a296716b5,0,0dfb15c1428c5409d2f97522f2bb30de,MISC,4,345.0,3947.0,4010.5,7914.727272727273,995.821870701513,1,3579550,0,0,-1,"[50, 600]",
3999,3999,5,50,600,1.0,5809,d894fd1af131ed7a296716b5,0,b2dd6eb3ca07481696f8ccea321e29b9,MISC,11,345.0,4203.0,4696.5,7914.727272727273,995.821870701513,1,3775850,0,0,-1,"[50, 600]",
4011,4011,5,50,600,1.0,6217,d894fd1af131ed7a296716b5,0,2e2e109a336469dddff360fa0c293b50,MISC,8,345.0,4250.0,4390.0,7914.727272727273,995.821870701513,1,4041050,0,0,-1,"[50, 600]",
4103,4103,13,1000,12000,20.0,4160,21122ed0f376d0d873078fcf,0,358079c5b458dcd2a8d6b7e3665c74b5,T4,3,4843.5,4736.0,4718.0,472.5508568110007,357.61818451411347,1,54080000,0,0,-1,"[1000, 12000]",
4109,4109,14,200,2400,4.0,356,96ea416ffcf4909c2702b413,0,3dc4a95c790e4d47e11a22f79e06f330,T4,2,747.5,374.5,337.5,1563.9983335802103,767.2511698965982,1,925600,0,0,-1,"[200, 2400]",
4167,4167,14,200,2400,4.0,699,96ea416ffcf4909c2702b413,0,5d79f43053f428bc9d8c9a7f853fc89e,T4,2,747.5,650.0,598.5,1563.9983335802103,767.2511698965982,1,1817400,0,0,-1,"[200, 2400]",
4168,4168,6,50,600,1.0,45,27fe3bcbb296170406b340f5,0,52f087b1fee74bd09dcf73be267dd8f7,T4,3,598.0,46.0,46.0,7059.099462365592,6241.3239759887,1,29250,0,0,-1,"[50, 600]",
4233,4233,14,200,2400,4.0,95433,96ea416ffcf4909c2702b413,0,d376a50cdfabc12839e699525fb678ea,T4,94926,747.5,474.5,439.0,1563.9983335802103,767.2511698965982,1,248125800,0,0,-1,"[200, 2400]",
4542,4542,15,800,8000,80.0,2131,da83de84f03f9ac157a419bb,0,6548bbbae1029840524d829bcc8a33f3,MISC,10,2748.0,2824.0,2791.0,4685.402777777778,2328.8672200223373,1,18752800,0,0,-1,"[800, 8000]",
4587,4587,16,200,2400,4.0,9419,28dbedeb830a7a6ebc9dcdb7,0,f279bcfb71cf88b696ec25c6fc1be60e,T4,3,294.0,467.0,467.0,4576.53125,977.1555555555556,1,24489400,0,0,-1,"[200, 2400]",
4815,4815,5,50,600,1.0,11880,d894fd1af131ed7a296716b5,0,bf754a0ec7dcb863b7bed7d431bbb7cb,MISC,5,345.0,13332.0,13309.0,7914.727272727273,995.821870701513,1,7722000,0,0,-1,"[50, 600]",
4837,4837,5,50,600,1.0,11741,d894fd1af131ed7a296716b5,0,52b8348f563d6aee970fbe8cc956eca2,MISC,6,345.0,13670.5,13423.0,7914.727272727273,995.821870701513,1,7631650,0,0,-1,"[50, 600]",
4839,4839,5,50,600,1.0,11887,d894fd1af131ed7a296716b5,0,48462ac24b75cf1d9d82a2d406a5f2b5,MISC,6,345.0,13337.0,13290.5,7914.727272727273,995.821870701513,1,7726550,0,0,-1,"[50, 600]",
5234,5234,17,50,600,1.0,5626,143b087a9cf31f7f5c1b09ba,0,fe73111666a18d583d4323d4dc7a2a38,MISC,14,297.0,5569.0,5569.0,3781.659090909091,1990.7692307692307,1,3656900,0,0,-1,"[50, 600]",
5241,5241,0,50,600,1.0,747,fdca1b26347a096dc8cd73ec,0,eef0dadbf0978d0778adfba08e872d5b,MISC,9,937.0,205.0,168.0,2724.4435767195764,1338.1471555267144,1,485550,0,0,-1,"[50, 600]",
5463,5463,16,200,2400,4.0,26123,28dbedeb830a7a6ebc9dcdb7,0,5b26a82afe4fdfb79348e72bf2f54283,T4,3,294.0,824.0,824.0,4576.53125,977.1555555555556,1,67919800,0,0,-1,"[200, 2400]",
5674,5674,17,50,600,1.0,278,143b087a9cf31f7f5c1b09ba,0,175ae721fd79e5c1261bae52b1f1a705,MISC,13,297.0,263.0,260.0,3781.659090909091,1990.7692307692307,1,180700,0,0,-1,"[50, 600]",
5714,5714,0,50,600,1.0,1150,fdca1b26347a096dc8cd73ec,0,fb17813ac5cdc5ffbc3502c040de9cc0,MISC,10,937.0,1167.0,1401.0,2724.4435767195764,1338.1471555267144,1,747500,0,0,-1,"[50, 600]",
5721,5721,0,50,600,1.0,431,fdca1b26347a096dc8cd73ec,0,6dca0175f6ebf34b1b5f13772aca18ea,MISC,5,937.0,206.5,173.5,2724.4435767195764,1338.1471555267144,1,280150,0,0,-1,"[50, 600]",
5729,5729,3,1000,10000,10.0,827,30185446faeb493c1d55cacd,0,6eedf4041a7ce17051fd11dd96ad4bf1,P100,6,693.0,2506.0,3195.0,6633.896381578948,2858.2264833336076,1,9097000,0,0,-1,"[1000, 10000]",
5906,5906,17,50,600,1.0,479,143b087a9cf31f7f5c1b09ba,0,94e7dcb7cbfd273ec8bc4665ea2c3ba2,MISC,4,297.0,403.0,364.0,3781.659090909091,1990.7692307692307,1,311350,0,0,-1,"[50, 600]",
6022,6022,4,50,600,1.0,160,3e5fb00bf43aa67ee5c2b6d5,0,d57a3896094509dfe0c35d5a80f77d54,MISC,7,435.0,170.0,166.0,2872.061334769974,4314.033431085044,1,104000,0,0,-1,"[50, 600]",
6342,6342,18,1000,12000,40.0,8264,4d8fee7f10bd7edbb75b96b3,0,8fea18b9ab15214f1d2fbd2de2927b2b,MISC,5,1515.0,7081.0,7055.0,2691.0274864989224,1519.4008924865088,1,107432000,0,0,-1,"[1000, 12000]",
6350,6350,19,100,1000,1.0,148,59aa78d1d37936ce6cce7efd,0,93a4090687753b3ffb48e44064afc1ff,T4,4,7.0,40.0,40.0,11947.0,9607.875,1,162800,0,0,-1,"[100, 1000]",
6751,6751,19,100,1000,1.0,50,59aa78d1d37936ce6cce7efd,0,93a4090687753b3ffb48e44064afc1ff,T4,3,7.0,40.0,40.0,11947.0,9607.875,1,55000,0,0,-1,"[100, 1000]",
6952,6952,7,50,600,1.0,274,4338499d3c24cc35be17b44c,0,a970ec917493eeb060ff56cce31d2f6e,MISC,7,436.0,303.0,303.0,3987.3481058112393,2143.128573005187,1,178100,0,0,-1,"[50, 600]",
7011,7011,19,100,1000,1.0,50,59aa78d1d37936ce6cce7efd,0,93a4090687753b3ffb48e44064afc1ff,T4,3,7.0,40.0,40.0,11947.0,9607.875,1,55000,0,0,-1,"[100, 1000]",
7031,7031,20,50,600,1.0,2293,07a7440f33d2bfb59804064b,0,ed68034acff93ba1f89bfc3bf5845aef,T4,3,1205.5,1972.5,1941.5,2916.910652920962,2250.415735359857,1,1490450,0,0,-1,"[50, 600]",
7118,7118,7,50,600,1.0,224,4338499d3c24cc35be17b44c,0,ceeb0da14a80b18818305afd9dafffec,MISC,9,436.0,287.0,287.0,3987.3481058112393,2143.128573005187,1,145600,0,0,-1,"[50, 600]",
7167,7167,5,50,600,1.0,563,d894fd1af131ed7a296716b5,0,57af78bb2c6e097bc8b374c9764273d0,MISC,7,345.0,537.5,537.5,7914.727272727273,995.821870701513,1,365950,0,0,-1,"[50, 600]",
7170,7170,5,50,600,1.0,863,d894fd1af131ed7a296716b5,0,ef1b2e25db3d272bc8649f841fe3288a,MISC,6,345.0,944.0,926.0,7914.727272727273,995.821870701513,1,560950,0,0,-1,"[50, 600]",
7183,7183,5,50,600,1.0,1023,d894fd1af131ed7a296716b5,0,ce9ba16d673d9101592c692b996c9820,MISC,4,345.0,1018.5,1076.5,7914.727272727273,995.821870701513,1,664950,0,0,-1,"[50, 600]",
7191,7191,5,50,600,1.0,1768,d894fd1af131ed7a296716b5,0,6abd6dd93504bdf047e9569c8a3f0e3e,MISC,13,345.0,1549.0,1578.0,7914.727272727273,995.821870701513,1,1149200,0,0,-1,"[50, 600]",
7379,7379,5,50,600,1.0,92,d894fd1af131ed7a296716b5,0,b435b79dfd47671102294d529de69499,MISC,8,345.0,96.0,96.0,7914.727272727273,995.821870701513,1,59800,0,0,-1,"[50, 600]",
7380,7380,5,50,600,1.0,1836,d894fd1af131ed7a296716b5,0,13c6d3130f0623f7222513e092fe4bcb,MISC,9,345.0,1527.0,1519.5,7914.727272727273,995.821870701513,1,1193400,0,0,-1,"[50, 600]",
7384,7384,5,50,600,1.0,90,d894fd1af131ed7a296716b5,0,b435b79dfd47671102294d529de69499,MISC,7,345.0,96.0,96.0,7914.727272727273,995.821870701513,1,58500,0,0,-1,"[50, 600]",
7471,7471,7,50,600,1.0,241,4338499d3c24cc35be17b44c,0,020b95026d8d0cc7439b54d4d67061ad,MISC,5,436.0,262.5,262.5,3987.3481058112393,2143.128573005187,1,156650,0,0,-1,"[50, 600]",
7487,7487,5,50,600,1.0,1045,d894fd1af131ed7a296716b5,0,8b2408c1a2185462d9518541474d03e9,MISC,11,345.0,894.0,872.0,7914.727272727273,995.821870701513,1,679250,0,0,-1,"[50, 600]",
7496,7496,5,50,600,1.0,743,d894fd1af131ed7a296716b5,0,0903403a5401bbcbe3fb2d39a4ba6932,MISC,6,345.0,667.5,662.0,7914.727272727273,995.821870701513,1,482950,0,0,-1,"[50, 600]",
7499,7499,5,50,600,1.0,197,d894fd1af131ed7a296716b5,0,ec098846b6de2f546aa55d0a0141c7d6,MISC,4,345.0,191.0,189.0,7914.727272727273,995.821870701513,1,128050,0,0,-1,"[50, 600]",
7620,7620,5,50,600,1.0,1524,d894fd1af131ed7a296716b5,0,f511c730651149ea09154154ff21940d,MISC,17,345.0,1357.0,1344.0,7914.727272727273,995.821870701513,1,990600,0,0,-1,"[50, 600]",
7623,7623,5,50,600,1.0,607,d894fd1af131ed7a296716b5,0,2346f47f31033e395fc9bece28f55e8a,P100,13,345.0,665.0,665.0,11948.910096818809,7097.918699186992,1,394550,0,0,-1,"[50, 600]",
7699,7699,1,50,600,1.0,46667,8ccb9c9fe88b53537e096dd9,0,a5bbe775b2e479e70a152530dd906efe,MISC,11,7180.0,56469.0,56840.0,1975.2819939932187,1470.2898442789435,1,30333550,0,0,-1,"[50, 600]",
7712,7712,1,50,600,1.0,53564,8ccb9c9fe88b53537e096dd9,0,a8c5756d5ee1633113a2f2c056559b1e,MISC,11,7180.0,54109.0,54109.0,1975.2819939932187,1470.2898442789435,1,34816600,0,0,-1,"[50, 600]",
7714,7714,1,50,600,1.0,52606,8ccb9c9fe88b53537e096dd9,0,5e10a0354174176bb357edd3ab81ac72,MISC,11,7180.0,53479.0,52667.0,1975.2819939932187,1470.2898442789435,1,34193900,0,0,-1,"[50, 600]",
7717,7717,1,50,600,1.0,49323,8ccb9c9fe88b53537e096dd9,0,44d7640293b5e0c10d75fe28b55d5a43,MISC,8,7180.0,54330.0,52510.5,1975.2819939932187,1470.2898442789435,1,32059950,0,0,-1,"[50, 600]",
7744,7744,1,50,600,1.0,56732,8ccb9c9fe88b53537e096dd9,0,09c8e2323a4f289d228370e4b8176cd9,MISC,6,7180.0,54883.0,52467.5,1975.2819939932187,1470.2898442789435,1,36875800,0,0,-1,"[50, 600]",
7812,7812,5,50,600,1.0,336,d894fd1af131ed7a296716b5,0,c991a5903a3f37d53e0084d7ba1d1028,MISC,11,345.0,325.0,323.0,7914.727272727273,995.821870701513,1,218400,0,0,-1,"[50, 600]",
7818,7818,5,50,600,1.0,365,d894fd1af131ed7a296716b5,0,5a61e8f40d6b26eff7557a30122b9678,MISC,9,345.0,344.0,367.5,7914.727272727273,995.821870701513,1,237250,0,0,-1,"[50, 600]",
7834,7834,5,50,600,1.0,944,d894fd1af131ed7a296716b5,0,ecf46059e57b9d43e8f8bd3e8b3af601,MISC,8,345.0,1019.0,1029.0,7914.727272727273,995.821870701513,1,613600,0,0,-1,"[50, 600]",
8132,8132,0,50,600,1.0,254,fdca1b26347a096dc8cd73ec,0,1e1d3d3bb0e5e7d716811156229bd36c,MISC,50,937.0,215.5,172.5,2724.4435767195764,1338.1471555267144,1,165100,0,0,-1,"[50, 600]",
8399,8399,7,50,600,1.0,217,4338499d3c24cc35be17b44c,0,3ac0e2744b2ea6384c660d2c36ec8f2a,MISC,12,436.0,262.0,262.0,3987.3481058112393,2143.128573005187,1,141050,0,0,-1,"[50, 600]",
8699,8699,2,50,600,1.0,225,1ccc18d7d13073b642b3a016,0,9a574fffa9b13dea0ef4d1218a436ff6,T4,3,386.0,225.0,225.0,3003.4444444444453,945.6428571428572,1,146250,0,0,-1,"[50, 600]",
8701,8701,2,50,600,1.0,235,1ccc18d7d13073b642b3a016,0,8ac6285ec4880da7924306341e6dee78,T4,3,386.0,220.5,220.5,3003.4444444444453,945.6428571428572,1,152750,0,0,-1,"[50, 600]",
8702,8702,2,50,600,1.0,225,1ccc18d7d13073b642b3a016,0,31ca88cb32c33b348233fb3a5737d950,T4,3,386.0,225.0,225.0,3003.4444444444453,945.6428571428572,1,146250,0,0,-1,"[50, 600]",
8733,8733,2,50,600,1.0,145,1ccc18d7d13073b642b3a016,0,f34ddb7b3c80cf04c55105810ee25c53,T4,3,386.0,145.0,145.0,3003.4444444444453,945.6428571428572,1,94250,0,0,-1,"[50, 600]",
8749,8749,2,50,600,1.0,325,1ccc18d7d13073b642b3a016,0,ef5f74bd16b55ffae0a00295313666ce,T4,3,386.0,316.0,316.0,3003.4444444444453,945.6428571428572,1,211250,0,0,-1,"[50, 600]",
8764,8764,2,50,600,1.0,407,1ccc18d7d13073b642b3a016,0,bf18f1956725c89f5fbfe50ca2a90648,T4,4,386.0,400.5,400.5,3003.4444444444453,945.6428571428572,1,264550,0,0,-1,"[50, 600]",
8769,8769,2,50,600,1.0,456,1ccc18d7d13073b642b3a016,0,97bae8d90de3d4e3d11b8bdd1d8b83d7,T4,3,386.0,416.0,416.0,3003.4444444444453,945.6428571428572,1,296400,0,0,-1,"[50, 600]",
8796,8796,2,50,600,1.0,225,1ccc18d7d13073b642b3a016,0,c263b2489d6113d182c754f6c4db288e,T4,3,386.0,205.0,205.0,3003.4444444444453,945.6428571428572,1,146250,0,0,-1,"[50, 600]",
9137,9137,5,50,600,1.0,4046,d894fd1af131ed7a296716b5,0,c9b8e7f92736b3017beac102a4fac01c,MISC,19,345.0,2188.0,2169.5,7914.727272727273,995.821870701513,1,2629900,0,0,-1,"[50, 600]",
9146,9146,7,50,600,1.0,1252,4338499d3c24cc35be17b44c,0,a4bffca23decc5842f8e374b69d56fd5,MISC,9,436.0,1671.5,1518.0,3987.3481058112393,2143.128573005187,1,813800,0,0,-1,"[50, 600]",
9149,9149,7,50,600,1.0,896,4338499d3c24cc35be17b44c,0,bb0f49bbcfb84cb55da4f884a29f1768,MISC,7,436.0,1124.0,1087.5,3987.3481058112393,2143.128573005187,1,582400,0,0,-1,"[50, 600]",
9154,9154,5,50,600,1.0,1143,d894fd1af131ed7a296716b5,0,b90b57a30a4f679cd4fb11407e7d21e4,MISC,12,345.0,2176.0,2176.0,7914.727272727273,995.821870701513,1,742950,0,0,-1,"[50, 600]",
9292,9292,5,50,600,1.0,4697,d894fd1af131ed7a296716b5,0,c13407bed423b50e2a478ee8aed86e37,MISC,11,345.0,6146.0,6101.0,7914.727272727273,995.821870701513,1,3053050,0,0,-1,"[50, 600]",
9309,9309,5,50,600,1.0,4792,d894fd1af131ed7a296716b5,0,03ee58a9ceb9c1b95279d7c360d078d3,MISC,9,345.0,6228.0,5871.0,7914.727272727273,995.821870701513,1,3114800,0,0,-1,"[50, 600]",
9329,9329,7,50,600,1.0,376,4338499d3c24cc35be17b44c,0,dded1cc556e8895c34fccc987b77d4de,MISC,15,436.0,291.5,291.5,3987.3481058112393,2143.128573005187,1,244400,0,0,-1,"[50, 600]",
9526,9526,10,2500,30000,50.0,1218,e8efa65aa22dff1e98ff15d7,0,f343adaaaa254c0fa855488ed23d2861,MISC,43,816.0,1235.0,1232.0,5275.162420382166,2387.6296296296296,1,39585000,0,0,-1,"[2500, 30000]",
9638,9638,1,50,600,1.0,84061,8ccb9c9fe88b53537e096dd9,0,a2e536caca5a3fed5da8f299c09f965b,MISC,11,7180.0,67738.0,67825.0,1975.2819939932187,1470.2898442789435,1,54639650,0,0,-1,"[50, 600]",
9640,9640,1,50,600,1.0,73925,8ccb9c9fe88b53537e096dd9,0,1e0958d6afcfa3b57ba8df7bad1206e4,MISC,5,7180.0,66817.0,67093.5,1975.2819939932187,1470.2898442789435,1,48051250,0,0,-1,"[50, 600]",
9645,9645,1,50,600,1.0,75256,8ccb9c9fe88b53537e096dd9,0,cbaed574d6141dc644decc87e1734164,MISC,14,7180.0,64545.0,64661.0,1975.2819939932187,1470.2898442789435,1,48916400,0,0,-1,"[50, 600]",
9646,9646,20,50,600,1.0,12179,07a7440f33d2bfb59804064b,0,d670f7cfa86777bbf2a1ba14599d3d63,T4,3,1205.5,12750.0,12638.0,2916.910652920962,2250.415735359857,1,7916350,0,0,-1,"[50, 600]",
9731,9731,1,50,600,1.0,10769,8ccb9c9fe88b53537e096dd9,0,3b3a9a3e689e54acb4a58736a447d6af,MISC,11,7180.0,10576.5,10642.0,1975.2819939932187,1470.2898442789435,1,6999850,0,0,-1,"[50, 600]",
9802,9802,5,50,600,1.0,2068,d894fd1af131ed7a296716b5,0,7bed8bcc6e85cdd309e4f5b59b6a7304,MISC,5,345.0,3039.0,3125.5,7914.727272727273,995.821870701513,1,1344200,0,0,-1,"[50, 600]",
9803,9803,5,50,600,1.0,3646,d894fd1af131ed7a296716b5,0,adfdd05d3639b3f858021b452c1e8833,MISC,10,345.0,3486.0,3535.0,7914.727272727273,995.821870701513,1,2369900,0,0,-1,"[50, 600]",
9925,9925,1,750,9000,15.0,7067,8ccb9c9fe88b53537e096dd9,0,415034cb0aeaad1af157a811fd3e838e,MISC,11,7180.0,5533.0,5487.0,1975.2819939932187,1470.2898442789435,1,68903250,0,0,-1,"[750, 9000]",
10163,10163,6,50,600,1.0,598,27fe3bcbb296170406b340f5,0,3b0d13cab36c9462c43824fb37ff5f3e,T4,3,598.0,1924.0,1753.0,7059.099462365592,6241.3239759887,1,388700,0,0,-1,"[50, 600]",
10466,10466,2,500,6000,10.0,150,1ccc18d7d13073b642b3a016,0,41fda88a822e862c298c06d61cc483f5,T4,3,386.0,164.0,164.0,3003.4444444444453,945.6428571428572,1,975000,0,0,-1,"[500, 6000]",
10482,10482,2,500,6000,10.0,316,1ccc18d7d13073b642b3a016,0,16f9fc4a7fbba65dca8487f3e811a0c5,T4,3,386.0,402.0,402.5,3003.4444444444453,945.6428571428572,1,2054000,0,0,-1,"[500, 6000]",
10562,10562,5,50,600,1.0,1490,d894fd1af131ed7a296716b5,0,8ed0db181eb3a242deb33f30457680fb,MISC,10,345.0,2056.0,2357.0,7914.727272727273,995.821870701513,1,968500,0,0,-1,"[50, 600]",
10580,10580,5,50,600,1.0,2499,d894fd1af131ed7a296716b5,0,04f7b9d1d81eddbe277211f6e0c58f33,MISC,10,345.0,3928.0,3195.0,7914.727272727273,995.821870701513,1,1624350,0,0,-1,"[50, 600]",
